iteration,agent,jobs
48,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
48,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
48,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
48,3,_0_1_1_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
48,4,_0_0_0_1_0_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
49,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
49,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
49,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
49,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
49,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
50,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
50,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
50,2,_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
50,3,_1_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
50,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
51,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
51,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
51,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_1_0_0_1_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
51,3,_0_1_1_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0
51,4,_0_0_0_1_0_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
52,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
52,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
52,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0
52,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0
52,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
53,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
53,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0
53,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_1_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
53,3,_0_0_1_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1
53,4,_0_1_0_1_0_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
54,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
54,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
54,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
54,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
54,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
55,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_0_0_1_0_0
55,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0
55,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
55,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_1
55,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
56,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
56,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
56,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
56,3,_0_0_1_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
56,4,_0_1_0_1_0_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
57,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
57,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0
57,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
57,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1
57,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
58,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
58,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
58,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
58,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
58,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
59,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
59,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0
59,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_1_0_0_1_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0
59,3,_0_0_1_0_1_1_0_0_0_0_0_0_1_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_1
59,4,_0_1_0_1_0_0_0_1_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
60,0,_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
60,1,_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1
60,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
60,3,_0_0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_0_0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0
60,4,_0_1_0_1_1_0_0_1_0_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_1_0_1_0_0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0
61,0,_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_1_0_0_0_1_0_1_0_0_0_0_0_1_0_1_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_1_0_1_1_0_1_0_0
61,1,_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0
61,2,_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0
